Date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,United States not seasonaly adjusted,United States seasonaly adjusted
2002-11-30,112.21937401,105.91178693,107.3456017,112.34287371,127.75515325,109.96448953,122.06694968,139.6587332,118.11981075,123.81388863,108.74486072,121.61747501,107.25778468,106.57802937,114.42151338,104.38645893,108.36225858,106.89102368,108.18939775,126.70825608,126.02793589,122.93948137,108.09006214,120.05919408,111.5556672,105.51495272,110.62066666,105.06246837,109.69878539,106.79772264,126.45042631,128.70856632,109.40383618,114.78935453,123.34851171,106.81037914,108.03789592,111.0639802,115.9106955,135.95717694,106.69687573,107.46367635,105.82132314,108.02902178,102.77588766,120.94484438,118.25536442,110.38153523,111.96995068,106.87142185,113.11077686,117.58396843,117.11137081314
2002-10-31,111.99047234,105.5137574,107.05049912,111.9111133,126.85161364,110.2261889,121.69200403,138.44794944,117.69491847,122.74101056,108.69299503,120.33948762,107.38036434,106.68437552,114.20858382,104.6472259,108.06080059,106.87810218,108.1342073,126.44688941,124.76560301,122.53002491,108.27838028,119.77533502,111.28050123,105.17109035,110.26640238,105.11213559,109.52114918,106.57037791,125.72268049,127.62374995,109.12023345,114.27889077,122.35931601,106.77121806,107.83889698,110.94042633,115.1776803,134.54392275,106.76654229,107.48725999,105.61526517,107.94976351,102.68072724,120.66405177,117.82557607,110.04271415,111.87104976,106.62432423,113.10685994,117.11113867,116.16329557425
2002-09-30,111.93261639,105.21868317,106.79641824,111.21561647,125.63048728,110.27318341,121.07277337,136.88458866,117.06006522,121.41721649,108.35629837,118.88771988,107.42412806,106.88644283,113.80432415,104.73944817,107.8856299,106.56908073,107.98941587,125.6254832,123.2632145,122.09841594,108.3235874,119.27332459,110.99253641,104.97616907,110.03138306,105.21882618,109.41385647,106.58824099,124.6655293,126.23499439,108.74689365,113.73069668,121.70158525,106.76184205,107.67139238,110.8109112,114.55413616,132.97613696,106.26965468,107.76658923,105.41316884,107.92338694,102.60764104,119.99357364,117.53960986,109.4858181,111.74107136,106.26348505,112.95362389,116.47591947,115.17442726989
2002-08-31,111.84122877,105.09144994,106.77502848,110.46794729,124.33376286,110.2270764,120.32571627,135.08716101,116.38039421,120.22585001,108.24145138,117.32538194,107.26210092,107.0721063,113.37631983,104.8629053,107.9717168,106.23216494,107.61455838,124.3457027,122.0402118,121.46089721,108.18307435,118.7522068,110.70882186,105.0130361,109.80655022,105.09137177,109.33256772,106.60025749,123.35994049,125.01495647,108.50582215,113.02887721,121.04417343,106.751551,107.58903246,110.60252583,114.16286262,131.40381037,105.82861079,107.94516562,105.25719099,107.9225639,102.81618932,119.16302701,117.22340426,109.24302961,111.55871845,106.0608428,112.47945078,115.82893989,114.25801441306
2002-07-31,111.51141332,104.82001899,106.6827141,109.79167044,122.61741549,110.01508084,119.29824589,133.04600214,115.51073196,118.88693015,108.16939506,115.58726625,106.94072182,106.94035347,112.77968154,104.75124817,107.97965283,106.04309994,107.17329284,122.90104524,120.90498862,120.17162099,108.03846123,117.82056818,110.22814199,104.99215414,109.47413647,104.86173246,109.12215467,106.34559237,121.78334524,123.41211549,108.29765581,112.11730958,119.43268552,106.55577588,107.49872605,110.16494413,113.56674463,129.4296337,105.62055958,107.89283625,105.2355995,107.83957306,103.04532695,118.11317957,116.50192376,109.18411662,111.08291878,106.06917046,111.69444597,114.95435577,113.3409997079
2002-06-30,110.93162284,104.49377942,106.22738461,109.13713724,120.52574196,109.64394563,117.71402011,130.89943413,114.17311762,117.3754669,107.64631227,113.70490763,106.46655038,106.43941069,111.9223401,104.46520639,107.68546565,105.84512007,106.64423429,120.86901324,119.37324545,118.19719871,107.62928878,116.60026867,109.43291483,104.56921109,108.90649746,104.65603974,108.45940423,105.79827742,119.90498818,121.17782139,107.72960676,111.11175694,117.2336417,106.21266063,107.15149988,109.52762555,112.13054839,126.62761687,105.42823099,107.59388128,105.1047471,107.46012361,102.90634942,116.81241981,115.35093063,108.87262802,110.22307002,106.03338484,110.67830675,113.75483968,112.38562937068
2002-05-31,110.13237258,104.0649951,105.52225203,108.57542415,118.40859829,109.07145312,115.68860892,128.78629626,112.46748175,115.93811448,107.02136983,112.14182111,105.81681963,105.84515256,110.77541625,104.22031191,107.05916778,105.52642753,106.0028722,118.76950959,117.44567056,116.09789511,106.93661932,115.29402872,108.55171861,103.92218624,108.07148506,104.39329669,107.31385286,105.13855353,118.06248495,118.89998743,106.73110977,110.08488834,115.16636715,105.60824027,106.59484799,108.6265045,110.41034271,123.36294673,105.09255396,107.0614014,104.68241408,106.7659555,102.56279393,115.25969946,114.06692285,108.14345429,109.13676873,105.59931805,109.67890216,112.42041924,111.50709649858
2002-04-30,109.08483426,103.42888859,104.85989861,107.9035364,116.25936892,108.28803469,113.59693157,126.53568305,110.72703171,114.69331735,106.54567668,110.87474333,104.95922875,105.14619684,109.45432189,103.76145743,106.22981002,105.00436608,105.33336522,116.76865869,115.22317973,114.23220456,106.11214828,113.68282382,107.74737186,103.3099863,107.01083274,104.02652528,105.9909428,104.45584205,116.33946096,116.82696751,105.36907951,109.06809357,113.26929772,104.96273804,105.77903266,107.52886211,109.10476224,120.2927999,104.50582879,106.47705734,104.07803959,105.99085375,102.24865437,113.68356557,112.69742877,107.20584659,107.95189616,104.59587951,108.88446352,111.04694928,110.62378728265
2002-03-31,108.00554165,102.8705287,104.4169133,107.09460025,113.96820939,107.45380848,111.72802988,124.19397047,109.30123744,113.42602883,106.15585094,109.82735453,103.92980212,104.291539,108.06944181,103.15226975,105.46948454,104.26355677,104.59023708,114.63299741,112.9940117,112.70479476,105.19928857,112.00594124,107.05824029,102.81896418,105.88728872,103.47997688,104.90710156,103.9204253,114.64495996,114.86437507,104.1258995,108.15133805,111.69145639,104.31879813,104.85138347,106.48993082,108.16773573,117.78792752,103.89956033,105.85513744,103.51863769,105.26304875,101.99964105,112.32289502,111.33119228,106.30290313,106.86234788,103.35561541,108.25602243,109.67214778,109.78653370773
2002-02-28,107.14644729,102.50002497,104.0159763,106.28995632,111.92284507,106.71269858,110.32537352,122.10973709,108.39060562,112.02516618,105.84269361,109.23663775,103.17859824,103.55701198,107.03962118,102.66012378,104.96677191,103.53319196,103.88523981,112.86191889,111.4024413,111.44740965,104.5414541,110.66547398,106.36518496,102.56816321,105.05798315,102.79907679,104.24402697,103.7614235,113.26005213,113.19143839,103.45656352,107.445273,110.80850449,103.65528115,104.18524421,105.69992336,107.5163399,116.01090287,103.69383953,105.19258109,103.22382165,104.49250607,101.66605508,111.11698853,110.25745674,105.5208901,106.15896645,102.47720823,107.64892084,108.51050172,108.9459163961
2002-01-31,106.54822657,102.28892163,103.55930989,105.64024599,110.59612464,106.21772769,109.52176969,120.46159094,107.84655547,110.92923269,105.39769511,109.01852983,103.0412298,103.26763376,106.51403379,102.31658012,104.67464434,103.15309552,103.59881589,111.60047353,110.70743169,110.39774447,104.16796322,109.75911866,105.82708859,102.45562925,104.61125511,102.31959673,103.955872,103.68171128,112.39053553,111.87249668,103.13674532,106.98316379,110.26037692,103.22842742,103.87442342,105.19033254,106.79808163,114.77480783,103.53450461,104.58653157,103.07272186,103.87958797,101.32714231,110.05538296,109.50270775,104.84166446,105.8427594,102.02446073,106.94920104,107.71634241,108.08365185655
2001-12-31,106.1771513,102.18914957,103.16817909,105.25409951,109.7124767,105.92602408,109.21800527,119.20232009,107.45116794,110.36024027,104.91503336,108.77237514,103.14810423,103.28132294,106.26937854,102.11816363,104.55143105,103.14495746,103.7798191,111.23408243,110.48517696,109.66497086,103.83261782,109.2757749,105.6107945,102.37794362,104.25246089,102.09125378,103.93172021,103.37254451,111.96461129,111.15703048,102.92448286,106.66339999,109.83229864,102.96045439,103.74186903,104.86087706,106.27425392,113.84745438,103.21475059,104.14543927,102.90448835,103.66768329,101.21919532,109.12224439,108.94039031,104.29228021,105.65887379,101.83414052,106.27003573,107.23049937,107.25488524808
2001-11-30,106.08225431,102.1995725,102.96227585,105.05375279,109.25602936,105.79148075,108.97433821,118.22046618,107.19185886,110.11708229,104.62875833,108.22148833,103.21364657,103.26691004,106.30206336,102.01363009,104.66722235,103.2341343,103.94854437,111.44172824,109.99023665,109.27143718,103.6027713,109.13210039,105.61394298,102.54595464,103.95177247,102.01220036,104.01776824,103.07047543,111.47295038,110.83786373,102.80550835,106.39162658,109.5791771,102.99309761,103.66050906,104.55048566,106.02516908,113.04092766,103.03464141,103.85462243,102.83192044,103.86255517,101.26024516,108.55082365,108.46502995,104.04343434,105.58253095,101.87606459,105.83446612,107.00567764,106.59163166915
2001-10-31,106.20266538,102.18864805,102.9932663,104.90852577,109.00744846,105.8140979,108.60069501,117.36856332,106.96634953,109.5726641,104.4490212,107.47618426,103.1914282,103.20894208,106.43682856,101.99953209,104.85731015,103.17193173,103.81407477,111.372948,109.19947522,109.07804692,103.58881572,109.05528252,105.54497056,102.95570788,103.85489994,101.99929485,104.10372988,102.93395008,110.8178575,110.40894894,102.79022961,106.03417409,109.00086554,103.26077345,103.65845615,104.49408652,105.73603592,112.29227643,102.84974034,103.64082767,102.79582849,104.10797625,101.23207374,108.37504868,108.1493174,104.24337543,105.5723411,102.03222527,105.54184973,106.83557143,106.03284323846
2001-09-30,106.139976,102.10034197,103.10253647,104.58011436,108.54628955,106.00788327,108.26147294,116.48086404,106.58101913,108.590615,104.30018242,106.69471963,103.03921326,103.36639948,106.37777844,102.06597036,104.73400982,102.90757276,103.50232118,111.04952095,108.39574048,108.95582256,103.83710525,108.69773291,105.12572806,103.08965531,103.77618854,101.99780324,104.02512289,102.95884512,110.18185876,109.81912316,102.94719298,105.59184545,108.3813557,103.43921348,103.5561844,104.62926836,105.65827744,111.46195268,102.59375727,103.60297049,102.60313499,104.07500428,101.34247769,108.06377662,107.95819899,104.49580122,105.52508784,102.23198797,105.0989225,106.55323423,105.44377879732
2001-08-31,105.63987872,102.03389803,103.06673834,104.2177411,108.05580965,106.16988179,107.8508397,115.35851472,105.96019915,107.55122292,104.10798597,106.07240526,102.89362843,103.65041854,106.05083103,102.24965382,104.22535601,102.71465982,103.11155229,110.36625038,107.6151377,108.52981313,103.95627697,108.14233551,104.68992079,102.72944983,103.55441152,102.22869429,103.65401974,102.97470069,109.43909211,109.1245403,103.0699369,105.23101447,107.79320431,103.43857062,103.4602977,104.63927436,105.59835888,110.39568453,102.40198415,103.75851209,102.27798417,103.99335307,101.61131594,107.5915142,107.69915363,104.45888946,105.38070247,102.44864829,104.48802423,106.20154729,104.85542480695
2001-07-31,104.83018119,101.96751047,102.73784847,103.92904574,107.5450785,105.98864037,106.93060914,113.79908553,105.14730131,106.56433176,103.84471395,105.79894357,102.83800342,103.6361112,105.33690796,102.34203974,103.71756638,102.63446539,102.69217384,109.05972982,106.63081749,107.51936996,103.75433142,107.45759743,104.44019764,102.20136355,103.36060505,102.45100353,103.14352306,102.79183168,108.50951194,108.03552571,102.94377954,104.71121268,106.83036136,103.19158796,103.48234753,104.39477177,105.18730161,109.01052358,102.20738886,103.81445481,102.12666236,104.00837547,101.69639146,107.10650328,107.17121047,104.1702336,104.97743406,102.57425999,103.87164155,105.70990464,104.29169290042
2001-06-30,103.90260882,101.85911611,102.13905076,103.3941155,106.787126,105.41506556,105.55884526,111.93218306,104.28037662,105.49227129,103.43115999,105.77559457,102.59200477,103.30350064,104.48495959,102.0211739,103.26346103,102.42449585,102.25632502,107.43759648,105.59927798,106.12935917,103.25274176,106.47128386,104.11255415,101.79441367,103.16330677,102.12183198,102.56337258,102.43600017,107.28268552,106.26618749,102.65415119,103.88656555,105.34327391,102.85295673,103.30608981,103.89053219,104.24186242,107.24643891,102.06596003,103.38285184,102.02226887,103.74472088,101.57134933,106.32669027,106.21140631,103.72679793,104.37806413,102.47433718,103.24299947,104.95762838,103.71643041823
2001-05-31,102.99284371,101.60354297,101.57750306,102.76232972,105.94789117,104.58205871,104.18642458,110.15976059,103.42932863,104.31685186,102.88143522,105.44711866,102.04918658,102.67448436,103.71605607,101.50669827,102.70176359,101.96678502,101.76985157,106.00832004,104.66144369,104.61419072,102.48546121,105.3499737,103.34351904,101.45168465,102.66662113,101.56214815,101.85608221,101.99382385,105.74694724,104.5496293,102.14472182,102.9607314,103.57496221,102.34329001,102.69052185,103.19550212,103.11234633,105.21610381,101.71751011,102.51237072,101.51330806,103.16787762,101.24295774,105.1511363,104.86444321,103.2084593,103.56537597,102.21116264,102.51240544,104.06332806,103.18661875356
2001-04-30,102.14724982,101.04466239,101.2130828,102.18540722,104.9609667,103.60832344,102.87986458,108.41336796,102.57909761,103.36048391,102.22432207,104.40112092,101.45975094,101.76743942,102.6791654,100.94733761,102.05061278,101.33740535,101.25429598,104.54303642,103.43724257,103.17441648,101.6990452,103.83965035,102.36669572,101.05045716,101.93787581,101.09957625,101.11797983,101.3583141,103.99093642,103.14389363,101.49502628,102.12703701,102.14678663,101.55086497,101.75603014,102.45037411,102.09871964,103.22559268,100.99511058,101.59801788,100.97476206,102.56634063,100.72975719,103.76602907,103.43565907,102.43700351,102.54214242,101.91597712,101.59872953,103.09463859,102.65233789
2001-03-31,101.40334197,100.40602557,100.9077412,101.40175151,103.61271952,102.5355707,101.654273,106.34252455,101.80337089,102.31094249,101.51519929,102.84292654,100.8700655,100.87204886,101.4923601,100.34195879,101.35956661,100.65910966,100.69316312,102.8812874,102.11927533,102.02875795,100.89673457,102.22390505,101.48348866,100.58111267,101.24616687,100.53831255,100.56088312,100.63069338,102.26852178,101.77673164,100.9031924,101.4183382,101.16319784,100.80130893,100.88192736,101.66195459,100.93573309,101.78004962,100.3271971,100.89875403,100.66891364,101.96537248,100.08364491,102.45576521,102.2425207,101.66505996,101.51568737,101.41722648,100.65074236,102.03864059,102.07090472253
2001-02-28,100.81567401,100.02550893,100.62495259,100.66127135,102.13857439,101.40604515,100.78581726,104.03440583,101.19508892,101.10159138,100.75444296,101.32252855,100.37195348,100.17940211,100.53285837,99.852504837,100.66997465,100.15014342,100.18960625,101.59309529,101.05502702,101.19052307,100.13889488,101.14761516,100.61551545,100.23964145,100.69612856,99.949229411,100.22905698,100.1668068,101.07939717,101.0269646,100.4101245,100.76727698,100.51214052,100.10859955,100.18965964,100.82805991,100.10989671,100.93025491,100.07811772,100.43334875,100.21647441,101.1639639,99.744169257,101.29478067,101.30537232,100.97318899,100.55376318,100.69689353,99.976844284,101.05880194,101.375095744
2001-01-31,100.36630246,99.918739565,100.33439949,100.25193567,100.90561136,100.439183,100.28503258,101.79989974,100.61773596,100.43839914,100.16011887,100.38838401,100.11661255,99.853579266,100.0826076,99.730833747,100.16625322,99.955617057,99.937545613,100.73952618,100.42631564,100.51430398,99.867918983,100.4958472,100.1005718,100.12019858,100.31080999,99.809647678,100.03962498,99.997731711,100.4896319,100.60577794,100.06533875,100.28908109,100.1673382,99.754928694,99.841178659,100.22992576,99.956500994,100.3896851,100.10301644,100.1356812,99.852826647,100.33934479,99.835121896,100.46287633,100.53913792,100.32791342,99.883296446,100.16722752,99.788980368,100.38153009,100.67232530004
